1,BAD DECISION,"This was one of the worst items I have ever bought on the web. There is no way to keep it fastened to the faucet. When you tighten it to the faucet and turn the water on, the plastic disk attached to the hose blows out the bottom of the ring around the outside faucet and you have no way to keep the hose connected to the faucet. Not worth having."
1,One of the bad movies starring Jackie Chan,It's one of the bad movies starring Jackie Chan. It's not funny. The fighting scenes are below par compared to other films of Jackie.
1,When Hollywood makes a movie about ... NOTHING !,"When you see the casting, you just expect a great movie and I guess the acting is the only thing positive in it.When the movie starts in a really cool and interesting way and when you know that you have 3 hours movie to watch, you just think ""What a great moment I am ready to enjoy"". The problem is that everything is turning out and you finally get bored after half an hour.The story is about .... Love, Pride, Hope ... and it's completely flat, flat, flat ! It just happens nothing except a frog rain at the end that also means nothing ! It's for sure one of the most boring movies of my life. The one star rate is really for the actors only ! The rest is garbage !"
1,Very Disappointing,"I was really looking forward to reading this book, based on its premise, and the other reviews. I hoped it would expand and enlighten my own unarticulated thoughts on the human animal, and its disconnect from the natural world. I was so disappointed that the book, in my opinion, failed to really explore and run with this large and very important issue. I found the writing difficult, and it often seemed that Livingston was writing for an academic journal, and was mainly interested in discussing and rebutting esoteric points with his fellow ecologists, rather than exploring a larger and broader view of his subject for the general audience to whom the book was intended. I found the book tedious and repetitive, and a chore to read. The infrequent moments when the author did actually write clearly about his larger theme of humans as a species cut off from nature tended to be sarcastic quips against society, which I thought diminished the points he was trying to make."
1,Bad design,My experience is the same as the other two reviewers. VERY difficult to securely screw the provided aluminum disks into these plastic pieces to maintain correct wheel camber.
1,IT DOESNT WORK CONSISTENTLY,"This watch will work well for a while and then start giving you bad readings. Like 50bph in the middle of a spinning class, and the 145bph and the 25bph.... I've tried many things to get it to work properly, (changing position of the band, etc) but it works when it wants. I believe the problem is the band, not the watch itself...Spend more money and get somrthing that actually works well for more than 1 week."
1,Focus JILLIAN!,"As always Jillian knows how to rev it up from the start. My only complaint is she tends to joke then pause to laugh, yell at her buddies, then laugh, etc...way too much for my liking. I tried to ignore it but by the time I got to DVD 3 it was annoying the heck out of me. I'm very close to getting these dvds edited to cut out her constant goofing. I rather get an instructor that is focused on the most important person, me, the consumer."
1,"Seriously, Honeywell!? Styrofoam componentry & NO AIR FLOW!?","I have three other Honeywell air filters (I'll put in model numbers later - two of one model and one of another model) and they're all really very good. This one, however, mystifies me because the internal fan cowl is made of styrofoam, and not even high density styrofoam, it's similar to to what the unit came packed in for shipping. Even if that's acceptable on some deranged level of engineering logic (I'm sure management thinks this is just nifty) - the air flow from this thing is pitiful! The smallest honeywell unit I have pushes five times the output on high than this one does on high. This thing is going back, asap. On that note, thanks Amazon for making returns hassle free and easy!!UPDATE:I bought this one instead, it's been working great for 45 days straight on Medium or High.Honeywell 50250-S 99.97% Pure HEPA Round Air Purifier"
1,Could have been better . . .,"This book had a lot of information, to it's credit. I found quite a bit of material that seemed to be copied right out of the Visual Basic 6 help documentation. Also, I was disturbed to find I was reading multiple paragraphs over again, because they were repeated in the book verbatim multiple times. I found the DAO/ADO sections, to be useful, but no the ODBC sections. I also found a few (less than 5) coding errors."
1,Tears my bills.,"I just got the clip today. I was surprised by how light it was but certainly can live with that. My issue is, that the clip area, when it closes, tears the bills. If I take the time to keep everything inline, which I certainly won't do, it scrunches the bills keeping them from laying flat.I am VERY disappointed."
1,Worst movie I have ever seen.,"This movie absolutely [stinks], there's nothing more I can say. Even the ""un-rated super uncut uncensored blah blah"" version wouldn't save this [movie]. I hate the person who wrote it and the [person] who took on the task of directing it. I wanted to rip my eyes out every time I saw the tall, blonde ""[villain]"" Save your money, don't even rent this garbage, go see something more productive, like a grass-growing contest."
1,Very shallow and not worth reading,"Someday an excellent biography of Laura Bush will be written, but this isn't it.Indeed, this book is a great disappointment. It is shallow and uncritical; a ""puff-piece"" that could have been written by White House operatives or the Republican National Committee, either of which might have done a better job; short and amateurish; and it contains ""filler"" material about book festivals and the like that absorbs many of its 200 pages.Having read Julia Reed's June 2001 article in Vogue just before picking up this book, I was astounded by the difference between a well-written, insightful piece of writing and this wasted effort. It is clear that the author merely parroted other writers and provided little that we didn't know already about the lovely and talented Mrs. Bush.Surely Our First Lady deserves better than this. Even ""Millie's Book"" was a better read."
1,Not the quality I expected,"I bought this item expecting to get something of better quality than I did. The hose, the valve and the blow gun were on the cheap side. The cylinder itself seems to be the only component that had any real lasting quality of materials in it. Whatever standards this AC System Flush Kit was built to, must have been very minimal. I would't recommend purchasing this kit."
1,RIP OFF!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,PLEASE DO NOT ORDER THE PIECE OF GARBAGE!!!!!! The movie is only 25 min. long. Then there is about 45 min. of behind the scenes footage that shows nothing but extended scenes of clips from the movie. The movie is about a mad who kills women. Shooting them mostly There is no plot. That is it. I'M SERIOUS!!!!! When we do see him killing the women the effect are horrible. The scenes of the dead bodies. You can see the actors breathing and eyes moving. I can not believe Amazon wants to sell it for $17.00. It isn't worth $0.07. DO NOT BUY THIS MOVIE BECAUSE IT IS NOT REALLY A MOVIE. By the way. Whenever you see a DVD cover like the one pictured. You know it is nothing like the movie.
1,Be Careful!,"I bought the Avent bottles and the bottle warmer. First, the bottles spill...my son had milk all over his shirt and there was a big mess. I thought it was just that one bottle so I tried another bottle (I had 4 Avent bottles) the same thing happened. I wrote avent informing them of the prooblem...I received no reply except 2 weeks later I received a bottle from Avent in the mail...tried it and it spilled. I gave up and bought its cometitor Dr. Brown...PERFECT, NO SPILLING AND A DRY WELL FED BABY! sECOND, i BOUGHT THE aVENT BOTTLE WARMER...BE CAREFUL THIS IS A FIRE HAZARD. The warmer light turns off but the machine is still on! There is no automatic shut off even though the warmer looks like it is off! Be carefull...I threw this out as well."
1,Fabric,The synopsis says cotton pajamas. These are not cotton. They are 100% nylon. The description of these pajamas needs to be corrected!
1,NOTHING NEW HERE,"DON'T BUY THIS RIP OFF DVD! THERE IS ABSOLUTELY NOTHING NEW HERE. CLIPS FROM SHINDIG, WHERE THE ACTION IS, ENGLISH TV, FRENCH TV, AND GERMAN TV. QUALITY IS NO BETTER OR WORSE THAN PREVIOUSLY AVAILABLE VERSIONS. IT APPEARS THERE WILL NEVER BE A HIGH QUALITY YARDBIRDS RETROSPECTIVE DVD."
1,Uncommunicative singing,"Russell Watson's singing is so uncommunicative! How can he claim to be a ""people's tenor"" when he sings in such a charmless manner?I don't mind any technical defects of Russell Watson which some others claim that he has. But I'm really annoyed when the singing does not care to invest his singing with feeling. Watson doesn't seem to understand what he is singing - he merely produces the sound. Can this be termed good singing? I don't think so."
1,Hate with a capital H,"I bought these based on the Amazon reviews, but can't stand 'em. The sound is thin and harsh -- I had to push them in halfway to my brain to hear any bass at all, and man is it uncomfortable, even with the smallest rubber bits. The earbuds that came with the ipod hurt, but at least they sound alright.Maybe it's just discomfort with earbuds in general, I don't know. The one positive thing I will say is the little over-the-ear hooks work well at keeping them in place. But these are going back."
1,Hype for the authors....,"The ""story"" portion of this book, which is printed on all of the right-hand pages, is truly mawkish. It wouldn't make it as a stand-alone novel, so it gets to tag along here. The usual ""millionaire"" ideas are proffered, although I believe that it will be the authors who reap all the benefits. They are getting richer, while money is paid for their goods, and the would-be millionaires are led down one more ""garden path to riches."" It still takes money to make money--unless you have a fantiastic backer and benefactor. Save YOUR money, and don't throw it away here. (Also, trying to access their website to get the ""free bonus offers"" is next-to-impossible. So much for getting something additional after the initial purchase!)"
1,Lamb dressed as beef,"While beautifully presented this atlas lacks detail and current information. It quotes the global population to be 5.5 Billion. The national biographies are sparse and better guides are available, for example the ""SBS World Guide"". Overall dissappointing, a good gift for a 12 year old. A little bit more effort would have produced a great product."
1,"Give Verdi a chance, he is not that bad.","I thought this kind of junk could be found only on progressive opera houses. Forget about the plot. If you have seen La Traviata or Camille you've got it (including the spitting blood and the throwing of money to the courtesan in public, not to forget the recriminating old father). The formal originality consists on mixing a Ken Russell inflated musical with unrestrained bits from a Franco Zefirelli production. In the added material Nicole Kidman enlightens us about the moving force of this enterprise: love can be expressed in music better than in any other genre. The only advantage over La Traviata is that we are spared listening to 'Di Provenza il mare il sol', an aria I hate more than any other. Thanks to that I can honestly say that yes, I liked the music."
1,Have to bring that rating down,"I wasn't going to review this thing -- wasn't worth the effort. But then I saw it averaged three-and-a-half stars and thought I should do my part to bring that down, and to warn potential buyers. Don't get me wrong about Stephen King: Some of his books have brought me more enjoyment than those of any other author. But certainly not this one. King has tried here to get inside the heads of senior citizens and fails miserably; his characters seem to be some 13-year-old boy's idea of what ""cool"" geezers might be like. When King is at his best (read Misery), he goes light on the supernatural and heavy on the realistic suspense. When he's at his worst (read this one) he has cartoon characters spouting (literally) cartoon balloons above their heads. Did Cujo scare you? How about Carrie? Me, too. But hey, wait until you meet up with King's singing tennis shoes in this piece of junk -- sounds scary, doesn't it? Not."
1,Waste of Money!!!!,We were so excited to use this... rushed home and got the bath tub all ready... the thig woekrd for maybe 2 montues and then never again produced another bubble. So Sad. :(
1,Horrendous,"That rendition of Jump in the Fire is terrible. I'm offended. Don't buy this, its a crime."
1,Very frustrated!,"I admit I am a newbie at graphics programs, but I have not been able to do even basic text editing with this one.I have been struggling for weeks just to get some decent-looking text onto the canvas. The controls are mystifying, the ""manual"" is a thin little brochure and the online support has still not responded to me after 10 days and 2 e-mails. I really wasted my money and will have to find a new program now."
1,"Deceptively soothing until whammo, a jungle cat roars!","This starts out nicely with the humming sounds of insects, wind in the trees, and rain drops hitting the leaves of the plants below. Recording quality is well-done, the sounds of a stream are introduced a few minutes later (interfering with the imagery) as in ""where in the hell did this stream come from?"" Just as you're about to drift off to sleep a very loud roar comes out of nowhere, jolting you awake. I'm assuming it's a jaguar that got bored. This is not the CD for relaxation or meditation or sleeping. It's a good one for playing a joke on people, that's about it."
1,Who wants to be a goddess?,"I really didn't like this video at all. It moved along to quickly, she can't count correctly, the warm up and cool down wasn't very exciting, each segment was only about 5 minutes long with more emphasis on her outfit changes, the camera focused on her face when she was demonstrating hips, and her talk about bellydancing and awakening the goddess with-in is annoying, along with the super imposed images of her doing neck rolls. I would definetly not buy this video again. I feel like it was a total waste of money and I wish I could return it."
1,Indian Cookbook,This was one of my daughter's favorite gifts for Christmas. She is already looking for receipes to try when she gets home.
1,And these packaging terrors surprise who???!!,"If TRU.com somehow acquired the exclusive rights to produce all things Star Wars, I would quit collecting Star Wars. I have NEVER ordered anything from TRU.com that did not have to be returned for a replacement. NEVER! After SIX times, there will not be a number seven.I HOPE that you folks learned a lesson and I HOPE that those who are interested in this figure read these reviews. There is only ONE way to get this unacceptable practice to stop - and that's to stop giving TRU.com our money. If more collectors demand better, we will get better. Until then, get used to it.When in doubt, spend a couple of extra bucks, go to an online retailer or eBay seller you know and trust and get your piece of mind and your collectible figure intact. www.alliancecollectibles.com; www.cloudcitycollectibles.com; and others. They'll do you right.J"
1,Did not meet my needs.,"After looking at the information listed, I thought this would work for my 16 inch flatscreen TV to use in my trailer. However it did not tilt downward far enough. The company sent it in a huge box, wanted it returned in original packing and would not send a postage paid return label. Amazon had to help me out. If you do not need good downward tilt then this would be a good choice for you."
1,Harder then the first one!,"It's another video where she is just jumping around for an hour! It's done in a better setting than the last video, but it is extremely hard! Be careful! You also need lots of space to move around."
1,Surprisenly mellow and moody and boring,"If you are buying this album after listening to 4 Non Blondes and hope this is volume 2, skip it. While Linda Perry is an outstanding vocalist, this one doesn't rock. It doesn't skip either. An unfortunate sophomoric effort."
1,Total piece o' .....,"To echo some other reviewers, my unit skips terribly on the cds it will even play. Also, the motor to open the cd door on top isn't strong enough. After about a month of use it became manually operated. Don't waste your money"
1,Misleading Specs,"Web site descriptions claim item works with most home phones. NOT true. Once you receive item and read instructions, you find out that the item will not work with phones where the keypad is in the handset. This is most phones now a days. So it doesn't work, and vendors want 20% restock fee and tracked shipping. You end up losing half the purchase price just to return it."
1,NOT a dog toy,"We had one of these for our cat, which our standard poodle puppy adopted as his own. He spent many an hour chewing on the toy until it finally broke apart.After some shopping in the local stores (no one carried it anymore), we found this online.The good part is that he immediately recognized it and wanted to play right away. He lay down on his pillow and commenced gnawing away. Unfortunately, the puppy had grown into a dog - there is a slight difference between a 10 pound puppy and a 50 pound adolescent dog. The dog blew this toy up in under five minutes.So, jingle toy - good. Chew toy - bad."
1,Cheap plastic backing,"I like the top of the mattress pad, but the vinyl backing is very cheap. The first time that I washed and dried this cover the plastic tore. I now have holes all over the back of the mattress pad. Don't waste your money."
1,Bore me till I cry,"This album is extremely boring. Dismal, slow lyrics put me too sleep. How many more bands can possibly write about suicide and other depressing issues? Is everybody depressed these days or what? If you want some upbeat music, go with POD's new Satellite album. ""It's been a while since I heard good musiiiccc from Staind....(Singing)....LOL! I can think of at least a dozen new bands who insist on writing crappy music. Hopefully, this new mainstream writing will cease."
1,Lord of the Flie videos,"Not true to the book. Details are in modern times such as the kids missing tv. Theme is correct but the rest is not credible for someone who has read the book. A helicopter rescues the kids in the end, instead of a war ship is just one example. Scenery and costumes are believable. Some of the goriest detalis are left out. OK for younger kids who would not be allowed to read the book."
1,For the young reader.,TH and B has limited value as a history. It is very light reading and more suited to the young reader.
1,A so-so history,"This book does not help me with the specific data I was looking for, ie: the famine of 1720s and ancient history. The author totally ignores the famine of the 1720s. He does give me a good sequence of the earlist populations, though very brief."
1,Tasteless and mediocre,"I thought this was good, after all their first Ep is quite cool. Big mistake! ""In a reverie"" is painfully dumb! Most of it is mediocre heavy rock that tries to emulate the contrast between clean female and gruff male vocals which other bands did successfully, but Lacuna Coil fails miserably in doing so. This album lacks excitement, originality, good riffs, and decent lyrics.Stay away from it!"
1,"Good at first, but broke after 2 months","So, I was attracted to these earphones because of the price. They seemed like a great deal but the poor quality construction was evident right off the bat. The first pair that I ordered were broken during delivery (right near the top of the ""U""-shaped arm holding the phones in place) so I had to get another pair. They worked great for about 2 moths but after even gentle handling, they finally broke and are now not usable.I'd recommend them only if you get a *really* great deal, but even then, expect to replace them soon."
1,Good in theory,"My 13 month old son loves this, but I unfortunately have to echo the comments that it's poorly made. The saw dust went away after a bit, and I can live with the fact that the pieces can sometimes be difficult to put in, but the biggest problem is that my son is chewing the paper off the top of the pieces. It's kind of shocking actually, that they would manufacture a product that could be chewed away so easily when the product is geared toward children that are likely to put things in their mouths! I'll probably end up throwing it out shortly, but I'm hoping to find a replacement from a different company before I do. Bottom line is that I would never buy this again or gift it to anyone I cared about."
1,only good for spark plugs. hardly a grease,if you need to actually GREASE something that must be dielectric (insulated) this is NOT it.Very Thick. the drag on this grease is extremely high. It's pretty much silicone glue without the hardening agent.
1,Apex Roman / Hyper Extension Bench,"Machine is well constructed but should have been made adjustable - also, no instructiuons were included and after having contacted the company to request instructions, I have never heard from them"
1,Thoughts of someone whose mother used this book,"My mother was given this book while I was a child. Wanting to raise a well-behaved child, she would spank me with a belt. She is proud of me. I am a senior at Princeton University and practicing Catholic. However, today my mother would tell you that I am these things in spite of the teachings of ""To Train Up a Child,"" in spite of the self-loathing and insecurity caused by whippings which would not end until I could pretend to be content. Pretend to embrace the necessity for my own torture.I was abused. Please do not look to this book for guidance."
1,Not really the Byrds,"Short and sweet, this album just never worked for my ears. I fell in love with The Byrds with the first album and hung with them through the changes in line-up and styles (yeah, I even liked Byrdmaniax) but this one just fell flat. Only a couple oftunes even sound Byrd-like and the rest just sort of lay there and make you wonder what was going on in the groups head when they listened to the playbacks. If you're a Byrd fan then thiseffort will more than likely disappoint you in a big way. If youare just getting into the group, this album will make you wonderwhat all the hub-bub was about. Trust me: They were so muchbetter than this effort shows. Stick to the earlier stuff or thegreatest hits/best of/ esstiential packages."
1,Knife of Dreams Not worth the Money,"Same old, same old.The politics are boring, the description of every object ad nauseum is mind numbing and the characters are the same cookie-cutter characters that fill all of Jordan's other novels.Do not buy this novel. Start Martin's A Song of Ice and Fire series instead and enjoy mature, complex, and exciting characters along with a gripping storyline for a change."
1,Impressive music but BORING and almost TOO Technical,I love Tech Death Metal but this CD just isn't for everyone. IMO this CD will test even the most hardened tech death metal fans chops. Just not enough riffage for my taste. Beware all the 5 star reviews you might just hate this CD.
1,Disappointed,"The box didn't come with the nuts and bolts needed to assemble it - AND there are really no instructions, just a small slip of paper with a diagram of how it should go together. I felt incompetent not being able to figure out how it should go together, but then I saw that there were no bolts in the package even if I could manage to put it together with the diagram. (Returning this of course)."
1,It sucks!,"I wish I could rate it as zero star.For no reason at all, it just stopped working after 13 months.I am wondering if that's why they only been given 12 months of warranty.Also, the paint started to come off on the first day.A piece of junk!!!"
1,HEAVY...BUT GETS OLD FAST...,"Honestly,I only bought this because the name of the band was very original. The guitar,drums,and vocals are nothing we haven't heard a thousand times before. Nothing but growling and the same guitar in every song. To bad the CD isn't as original as the name. SORRY GUYS! nothing great here."
1,repeats a few tips over ad nauseum,repeats 'paint with spots of colour' throughout the book. doesn't say much of anything beyond that. weak.if you are looking for a book with tons of great advice and solid mental approaches to painting i recommend 'painting secrets from a master' by david leffel. The title is cheesy but the painting advice is great for people into realism.
1,Cheap plastic,"The instructions say that you can bend the plastic piece to fit inside the tank, well, it broke when I tried bending it. The company won't respond to emails either."
1,"Nasty, crass, crude, rude, and tasteless",Sue Grafton lacks taste and tact. She is as crass as any merchant marine. Her language is distasteful and offending. Her unnecessary scene details and followups both offend and affront. I will not purchase another of her books.
1,Below Average,"You'd be better off with Sonic Youth or Dinosaur Jr. Still warrents 2 stars because of the time period. It is like over produced, studio-tized punk. Like the idea, but can't get into it."
1,Disappointed,"After all the wonderful reviews, I decided to try Cooking Mama out. It didn't last long; I played it for about five minutes and proceeded to forget about it for a week before trading it it for Yoshi's Island DS.Visually, there's really nothing ""wrong"" with the game; the graphics are great. The controls, though, are clunky and counterintuitive. It seems to take forever to learn how to do some of the techniques, and by the time I practiced enough to learn how to do it for real, I had lost interest and tried to move on to nothing else.But that's the worst part of the game; there is nothing else. The minigames are as dry as the rest of the game, and there's really nothing else to scream about.If you're huge into anime style graphics and games that make heavy use of the stylus, buy this game by all means. Just don't be surprised when it bores the life out of you."
1,"The Frost's are mercenary, New Age sell-outs","If there has not been sufficient evidence that the Frosts are mercenary hacks, this book is the smoking gun. This book is insulting. It is ""rewritten"", rehashed trash, marketed to modern day ""Good Witches"" and pawned off as something original. If, Gavin and Yvonne, you are so hard up for cash, open a lemonade stand or buy a 1*900 number like everyone else. Don't insult my intelligence."
1,Sanyo 4700 Car charger,"Shipping was fast, customer service was good. The item received was the wrong item, it seems to be that they didn't have what i was looking for so they sent a different item in it's place. I sent it back for a return with no questions asked."
1,Mildly interesting and slow paced,I'm amazed I was able to stay awake for this movie. The story line could have been more creative. It seemed like they had to reach for ideas on how to fill time.
1,Glad I Didn't Buy This Book,"If this is representative of Schaeffer's other works, it astounds me that he's considered such a great apologeticist. I borrowed this book from the library and read through it five times in three weeks, and was just as confused when I finished the fifth reading as I was when I started the first one. The big turn-off for me was in the very first chapter, with the author's free mixing of his own jargon with philosophical and psychological jargon. If I was someone sitting on the fence as far as Christianity was concerned, the first thing that would enter my brain would be, If it's THIS complicated, I don't want anything to do with it. For that reason, I won't be buying any of Mr. Schaeffer's books, and wouldn't recommend this book to anyone who was just starting out in Christianity. A better starter, IMHO, is Lewis' Mere Christianity."
1,Warranty is A Joke,I bought the Wearever Cookware set and an additional Large stainless steel non-stick frying pan. I could have paid more but they had a lifetime guarantee and they were cheaper. I now know why they are cheaper! There warranty is a joke! You pay for shipping back to the manufacturer under their warranty and then they deny the claim due to heat. They ship it back to you. I will no longer due business with this company for weaseling out of their warranty. They also manufacture Mirror products. Pay the difference and get a set that lasts! This company is not worthy of your business unless you like over paying for under performing products!
1,DOESN''T WORK,"I paid 12.00 dollars for this item at a beach side convenience store and it just doesn't work at all. It does not stand up ON it's own for a child to fill it and no matter what you fill it with ie.( sand, water, rice) the mechanisms just don't move! The hole seems big enough to make it move but it just doesn't and your child will be very dissappointed."
1,not recommended,"I tried SWG figuring that a taste of Starwars might really be fun. The major problem with this game is the whole engine is just a rip off of World of Warcraft. World of Warcraft has far better graphics, content, and balance. Both of these games cost the same each month, so you might as well just pick the better game. I read some good reviews on this game and I honestly don't know what those people were talking about. There are less than 200K people playing SWG now, and over 5 million people playing WoW. Like I said, stick to WoW."
1,"Low Quality, Not recommended","This product went on okay, at first, but when I went to go out later in the night I noticed that the light that came through the windshield was extremely hazed. Thinking I had overapplied it, I followed instructions to clean it up. This had no noticed effect. It took me 5 attempts to (mostly) get it removed. I would not recommend this product."
1,YUK!,"Every Walden Farms calorie-free product I tried was terrible, including this one. It's not just that it's not as good as ""the real thing,"" but it is truly AWFUL! Don't waste your money."
1,Chisum Movie Too Far Off,"This has to be the worst view of a real character Hollywood, and especially John Wayne, ever produced. The names I recognize, but the story is so far off. They could have named it something else, and used a fictional character. Chisum's life is interesting enough w/o pasting it with so many falsehoods, including his relationship or non-relationship with William Bonney. I tried to watch it after so many years, but it was like Home from the Hill....really worthless except for the background scenery."
1,Why I don't buy abridgments,"This work only confirmed my belief that I must quit buying abridgments. The original 3 volume set is so much more complete. One only gets a hint of the original with this balderization. If I want an abridgment, I'll do it myself. Amazon, please get the original set on Kindle."
1,"IT IS DESEPTIVE ,","IT IS NOT WHAT I THOUGHT IT WASIT DOSE FIT THE CAMRA BUT I THOUGHT THAT IT HAD A USB END ALSO , SO THAT I COULD HOOK TO MY COMPUTER"
1,Another bad book from Perret,"Having studied Ike for 30 years, I am disappointed in this book from Mr. Perret. There are so many sloppy errors in this book. I don't understand why Perret didn't have Stephen Ambrose proofread this manuscript before sending it off to be published. Anyone who wants to know the real Ike will lose to Ambrose's books, not this inconsequential and vapid treatment. Perret specializes in shoddy biographies, like the ones he did on U.S. Grant and MacArthur."
